,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
392,392,"GSVM Medical College, Kanpur",Kanpur,Uttar Pradesh,MD Radio Diagnosis,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Radio Diagnosis is three-year full-time postgraduate course, affiliated to Chhatrapati Shahu Ji Maharaj University, Kanpur with approval by Medical Council of India."
393,393,"GSVM Medical College, Kanpur",Kanpur,Uttar Pradesh,MS Anatomy,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Anatomy is three-year full-time postgraduate course, affiliated to Chhatrapati Shahu Ji Maharaj University, Kanpur with approval by Medical Council of India."
394,394,"GSVM Medical College, Kanpur",Kanpur,Uttar Pradesh,MS ENT,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in ENT is three-year full-time postgraduate course, affiliated to Chhatrapati Shahu Ji Maharaj University, Kanpur with approval by Medical Council of India."
395,395,"GSVM Medical College, Kanpur",Kanpur,Uttar Pradesh,MS Ophthalmology,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Ophthalmology is three-year full-time postgraduate course, affiliated to Sumandeep with approval by Medical Council of India."
396,396,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,M.Ch Urology/Genito Urinary Surgery,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,"M.S. degrees, or equivalent recognized qualification in the required subject; ",Master of Chirurgiae (M.Ch.) in Urology/Genito Urinary Surgery is Post Graduate Academic Degree awarded for a program in the field of surgery.
397,397,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MBBS,5.5 years,Full time,250.0,UG,0.09 lakhs,(MCI) Medical Council of India,"Candidate must have passed qualifying examination i.e. HSC (or equivalent) examination with the subject Physics, Chemistry, Biology and English.",Bachelor of Medicine and Bachelor of Surgery (M.B.B.S) is a five and half-year course. The course involves four and a half-year of classroom study followed by a year of rotating internship.
398,398,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MD General Medicine,3 years,Full time,24.0,PG,,(MCI) Medical Council of India,Only those candidates holding the MBBS degree from a reputed medical college approved by MCI are eligible for the MD program.,Doctor of Medicine is a 3 year full-time post graduate degree in the domain of medicine commonly known as MD. The Examination for M.D. is held at the end of 3 academic years which includes 6 academic terms.
399,399,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MD Radio Diagnosis,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,Only those candidates holding the MBBS degree from a reputed medical college approved by MCI are eligible for the MD program.,Doctor of Medicine is a 3 year full-time post graduate degree in the domain of medicine commonly known as MD. The Examination for M.D. is held at the end of 3 academic years which includes 6 academic terms.
400,400,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MS Anatomy,3 years,Full time,1.0,PG,,(MCI) Medical Council of India,Only those candidates holding the MBBS degree from a reputed medical college approved by MCI are eligible for the MD/MS program.,MS is a 3 year full-time post graduate degree in the domain of medicine commonly known as MS. The Examination for MS is held at the end of 3 academic years which includes 6 academic terms.
401,401,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MS ENT,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,Only those candidates holding the MBBS degree from a reputed medical college approved by MCI are eligible for the MS program.,MS in ENT is a three-year full-time postgraduate degree from medicine domain.
402,402,"Sardar Patel Medical College, Bikaner",Bikaner,Rajasthan,MS Ophthalmology,3 years,Full time,6.0,PG,,(MCI) Medical Council of India,Only those candidates holding the MBBS degree from a reputed medical college approved by MCI are eligible for the MD/MS program.,MS is a 3 year full-time post graduate degree in the domain of medicine commonly known as MS. The Examination for MS is held at the end of 3 academic years which includes 6 academic terms.
403,403,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,Diploma in Ophthalmology,2 years,Full time,2.0,Diploma,28 lakhs,(MCI) Medical Council of India,Candidate must have Passed MBBS from a recognized Medical College by Medical Council of India,Diploma in Ophthalmology is full time two year Post Graduate Diploma course
404,404,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,Diploma in Otorhinolaryngology,2 years,Full time,1.0,Diploma,28 lakhs,(MCI) Medical Council of India,Candidate must have Passed MBBS from a recognized Medical College by Medical Council of India,Diploma in Otorhinolaryngology is full time two year Post Graduate Diploma course
405,405,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,Diploma in Radio Diagnosis,2 years,Full time,2.0,Diploma,28 lakhs,(MCI) Medical Council of India,Candidate must have Passed MBBS from a recognized Medical College by Medical Council of India,Diploma in Radio Diagnosis is full time two year Post Graduate Diploma course
406,406,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,M.Ch Urology,3 years,Full time,4.0,PG,,(MCI) Medical Council of India,Candidate must have Passed MD/MS from a recognized Medical College by Medical Council of India,"M.Ch Urology is full time three year course, recognized by Medical Council of India"
407,407,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MBBS,5.5 years,Full time,250.0,UG,78.75 lakhs,(MCI) Medical Council of India,"Any examination equivalent to H.S.C. / (10+2) examination, of any recognized Board/ University after 12 years of study.
50% in PCB for general category and 40% for reserved category.",Bachelor of General Medicine and Surgery is full time four and half year plus one year internship course
408,408,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MD Anatomy,3 years,Full time,3.0,PG,18 lakhs,(MCI) Medical Council of India,Candidate must have passed MBBS from a recognized Medical College from Medical Council of India,"MD Anatomy is full time three year post graduate degree course, recognized by Medical Council of India"
409,409,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MD General Medicine,3 years,Full time,17.0,PG,69 lakhs,(MCI) Medical Council of India,Candidate must have passed MBBS from a recognized Medical College from Medical Council of India,"MD General Medicine is full time three year post graduate degree course, recognized by Medical Council of India"
410,410,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MD Radio Diagnosis,3 years,Full time,10.0,PG,69 lakhs,(MCI) Medical Council of India,Candidate must have passed MBBS from a recognized Medical College from Medical Council of India,"MD Radio Diagnosis is full time three year post graduate degree course, recognized by Medical Council of India"
411,411,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MS Ophthalmology,3 years,Full time,7.0,PG,69 lakhs,(MCI) Medical Council of India,Candidate must have Passed MBBS from a recognized Medical College by Medical Council of India,"MS Ophthalmology is full time three year post graduate degree course, recognized by Medical Council of India"
412,412,"Dr D Y Patil Medical College Hospital and Research Centre, Pune",Pimpri-Chinchwad,Maharashtra,MS Otorhinolaryngology,3 years,Full time,3.0,PG,69 lakhs,(MCI) Medical Council of India,Candidate must have Passed MBBS from a recognized Medical College by Medical Council of India,"MS Otorhinolaryngology (ENT) is full time three year post graduate degree course, recognized by Medical Council of India"
413,413,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,MBBS,5.5 years,Full time,150.0,UG,1.62 lakhs,(MCI) Medical Council of India,"The higher secondary examination or the Indian School Certificate Examination which is equivalent to 10+2 Higher Secondary Examination after a period of 12 years study, the last two years of study comprising of physics, Chemistry, Biology, and Mathematics or any other elective subjects with English at a level not less than the core course for English as prescribed by the National Council for Educational Research and Training after the introduction of the 10+2+3 years educational structure as recommended by the National Committee on education.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship affiliated to King Georges Medical University, Lucknow and approved by Medical Council of India"
414,414,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,MD General Medicine,3 years,Full time,13.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in General Medicine is three-year full-time postgraduate course, affiliated to King Georges Medical University, Lucknow with approval by Medical Council of India."
415,415,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,MS Anatomy,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Anatomy is three-year full-time postgraduate course, affiliated to King Georges Medical University, Lucknow with approval by Medical Council of India."
416,416,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,MS ENT,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in ENT is three-year full-time postgraduate course, affiliated to King Georges Medical University, Lucknow with approval by Medical Council of India."
417,417,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,MS Ophthalmology,3 years,Full time,11.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Ophthalmology is three-year full-time postgraduate course, affiliated to King Georges Medical University, Lucknow with approval by Medical Council of India."
418,418,"Moti Lal Nehru Medical College, Allahabad",Allahabad,Uttar Pradesh,Post Graduate Diploma in Otorhinolaryngology,2 years,Full time,,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Post Graduate Diploma in Otorhinolaryngology is a two-year full-time course. affiliated to King Georges Medical University, Lucknow, Approved by Medical Council of India."
419,419,"Jawaharlal Nehru Medical College, Belgaum",Belgaum,Karnataka,MS General Surgery,3 years,Full time,12.0,PG,,(MCI) Medical Council of India,"A candidate who has passed the MBBS Degree examination after pursuing a study in a Medical College recognized by the Medical council of India of this university or of other recognized Medical College affiliated to any other university, recognized as equivalent thereto, and has completed one year Compulsory Rotating Internship in a teaching institution or other institution recognized by the Medical council of India, and has obtained permanent registration of any Medical Council, shall be eligible for admission provided the candidate for Degree/Diploma.
The candidate should have also secured at least 50% marks in Physics, Chemistry and Biology taking together at KLEU-PGAIET/NEET PG Exam.","MS General Surgery is full time three year post graduate degree course, recognized by Medical Council of India"
420,420,"Jawaharlal Nehru Medical College, Belgaum",Belgaum,Karnataka,MS Ophthalmology,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,"A candidate who has passed the MBBS Degree examination after pursuing a study in a Medical College recognized by the Medical council of India of this university or of other recognized Medical College affiliated to any other university, recognized as equivalent thereto, and has completed one year Compulsory Rotating Internship in a teaching institution or other institution recognized by the Medical council of India, and has obtained permanent registration of any Medical Council, shall be eligible for admission provided the candidate for Degree/Diploma.
The candidate should have also secured at least 50% marks in Physics, Chemistry and Biology taking together at KLEU-PGAIET/NEET PG Exam.","MS Ophthalmology is full time three year post graduate degree course, recognized by Medical Council of India"
421,421,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,Diploma in Physiotherapy,2.5 years,Full time,,Diploma,,,The candidate should have passed in 10+2 with Science stream in any recognized board.,"Diploma in Physiotherapy is full time two and half year course affiliated to West Bengal University of Health Sciences,Kolkata"
422,422,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MBBS,5.5 years,Full time,250.0,UG,0.4 lakhs,(MCI) Medical Council of India,"1.Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. The candidate should have passed in 10+2 or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per MCI norms.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship affiliated to West Bengal University of Health Sciences,Kolkata and approved by Medical Council of India"
423,423,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MD General Medicine,3 years,Full time,12.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in General Medicine is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
424,424,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MD Radio Diagnosis,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Radio Diagnosis is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
425,425,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MS Anatomy,3 years,Full time,4.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Anatomy is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
426,426,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MS ENT,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in ENT is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
427,427,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MS General Surgery,3 years,Full time,10.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in General Surgery is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
428,428,"Nil Ratan Sircar Medical College and Hospital, Kolkata",Kolkata,West Bengal,MS Ophthalmology,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Ophthalmology is three-year full-time postgraduate course, affiliated to West Bengal University of Health Sciences,Kolkata with approval by Medical Council of India."
429,429,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MBBS,5.5 years,Full time,100.0,UG,54 lakhs,(MCI) Medical Council of India,"Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the BDS course.
2. H.S.C / (+2) or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per DCI norms.","MBBS is a five and half year full time course approved by MCI and affiliated by Kalinga Institute of Industrial Technology, Bhubaneswar"
430,430,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MD Anatomy,3 years,Full time,2.0,PG,22.5 lakhs,(MCI) Medical Council of India,The candidate should have passed in MBBS,"MD Anatomy is a three year full time course approved by MCI and affiliated by KIIT University, Bhubaneswar"
431,431,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MD General Medicine,3 years,Full time,5.0,PG,54 lakhs,(MCI) Medical Council of India,The candidate should have passed in MBBS,"MD General Medicine is a three year full time course approved by MCI and affiliated by KIIT University, Bhubaneswar"
432,432,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MD Ophthalmology,3 years,Full time,2.0,PG,54 lakhs,(MCI) Medical Council of India,The candidate should have passed in MBBS,"MD Ophthalmology is a three year full time course approved by MCI and affiliated by KIIT University, Bhubaneswar"
433,433,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MD Radiology,3 years,Full time,5.0,PG,54 lakhs,(MCI) Medical Council of India,The candidate should have passed in MBBS,"MD Radiology is a three year full time course approved by MCI and affiliated by KIIT University, Bhubaneswar"
434,434,"Kalinga Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,Odisha,MS ENT,3 years,Full time,2.0,PG,54 lakhs,(MCI) Medical Council of India,The candidate should have passed in MBBS,"MS ENT is a three year full time course approved by MCI and affiliated by KIIT University, Bhubaneswar"
435,435,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MBBS,5.5 years,Full time,150.0,UG,3.3 lakhs,(MCI) Medical Council of India,"1.Candidate must complete the age of 17 years on or before 31st December, of the year of admission to the MBBS course.
2. The candidate should have passed in 10+2 or equivalent qualification with English, Physics, Chemistry and Biology/Botany and Zoology with minimum marks as per MCI norms.","Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship affiliated to Maharashtra University of Health Sciences, Nashik and approved by Medical Council of India"
436,436,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MD General Medicine,3 years,Full time,20.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in General Medicine is three-year full-time postgraduate course, affiliated to Maharashtra University of Health Sciences, Nashik with approval by Medical Council of India."
437,437,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MD Radiology,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Doctor of Medicine in Radiology is three-year full-time postgraduate course, affiliated to Maharashtra University of Health Sciences, Nashik with approval by Medical Council of India."
438,438,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MS Anatomy,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Anatomy is three-year full-time postgraduate course, affiliated to Maharashtra University of Health Sciences, Nashik with approval by Medical Council of India."
439,439,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MS ENT,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in ENT is three-year full-time postgraduate course, affiliated to Maharashtra University of Health Sciences, Nashik with approval by Medical Council of India."
440,440,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,MS Ophthalmology,3 years,Full time,4.0,PG,,(MCI) Medical Council of India,The candidate should have Passed in MBBS or its equivalent degree recognized by Medical Council of India.,"Master of Surgery in Ophthalmology is three-year full-time postgraduate course, affiliated to Maharashtra University of Health Sciences, Nashik with approval by Medical Council of India."
441,441,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,Post Graduate Diploma in Ophthalmology,2 years,Full time,2.0,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Post Graduate Diploma in Ophthalmology is two years full time Diploma course on medical affiliated to Maharashtra University of Health Sciences, Nashik and approved by Medical Council of India."
442,442,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,Post Graduate Diploma in Oto-Rhino-Laryngology,2 years,Full time,1.0,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Post Graduate Diploma in Oto-Rhino-Laryngology is two years full time Diploma course on medical affiliated to Maharashtra University of Health Sciences, Nashik and approved by Medical Council of India."
443,443,"Government Medical College, Aurangabad",Aurangabad,Maharashtra,Post Graduate Diploma in Radio Diagnosis,2 years,Full time,2.0,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Post Graduate Diploma in Radio Diagnosis is two years full time Diploma course on medical affiliated to Maharashtra University of Health Sciences, Nashik and approved by Medical Council of India."
444,444,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,Diploma in Ophthalmology,2 years,Full time,3.0,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Diploma in Ophthalmology is a 2 years full time course Affiliated to NTR University of Health Sciences, Vijayawada and Approved by MCI."
445,445,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,Diploma in Oto Rhino Laryngology,2 years,Full time,2.0,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Diploma in Oto Rhino Laryngology is a 2 years full time course affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
446,446,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,Diploma in Radio Therapy,2 years,Full time,,Diploma,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Diploma in Radio Therapy is a 2 years full time course affiliated to NTR University of Health Sciences, Vijayawada and Approved by MCI."
447,447,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,M.Ch Urology/Genito Urinary Surgery,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,MS in General Surgery from a college recognized by the Medical Council of India.,The period of certified study and training for the Post Graduate M.Ch in Urology/Genito Urinary Surgery shall be Three Academic years. (Six Academic Terms). The academic terms shall mean six months training period. 
448,448,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MBBS,5.5 years,Full time,200.0,UG,0.45 lakhs,(MCI) Medical Council of India,"1. Candidate must be Indian National.
2. Candidate must have passed qualifying examination i.e. HSC (or equivalent) examination with the subject Physics, Chemistry, Biology and English.",Bachelor of Medicine and Bachelor of Surgery (M.B.B.S) - Every student shall undergo a period of certified study extending over 4½ academic years from the date of commencement of study to the date of completion of examination followed by 1 year of compulsory rotatory internship as per the curriculum designed by the Dr. NTR University of Health Sciences. The Institute...See More
449,449,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MD General Medicine,3 years,Full time,20.0,PG,,(MCI) Medical Council of India,Pass in MBBS degree recognized by Medical Council of India.,"Doctor of Medicine (MD) in General Medicine is a three years full time course Affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
450,450,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MD Radiology,3 years,Full time,3.0,PG,,(MCI) Medical Council of India,Pass in MBBS degree recognized by Medical Council of India.,"Doctor of Medicine (MD) in Radiology is a three years full time course Affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
451,451,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MS Anatomy,3 years,Full time,5.0,PG,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"MS - Anatomy is a three years full time course affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
452,452,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MS ENT,3 years,Full time,7.0,PG,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"Master of Surgery (M.S.) in ENT is a three years full time course and affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
453,453,"Andhra Medical College, Visakhapatnam",Visakhapatnam Port,Andhra Pradesh,MS Ophthalmology,3 years,Full time,8.0,PG,,(MCI) Medical Council of India,The candidate should have MBBS or equivalent degree from recognized university.,"MS - Ophthalmology is a three years full time course affiliated to NTR University of Health Sciences, Vijayawada and approved by MCI."
454,454,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,B.Sc Optometry,4 years,Full time,10.0,UG,1.69 lakhs,,"The candidate must have passed the 10+2, i.e. C.B.S.E./ I.S.C / Intermediate board examination or its equivalent, after a period of 12 years of study the last two years of such study, comprising of Physics, Chemistry, Biology / Biotechnology / Health Care Sciences Maths only for BASLP and English from a recognized Board.
The candidate must have passed in the above mentioned subjects individually and must have obtained :
(i) A minimum of exact 45% (For SC/ST/OBC candidates a minimum of exact 40%) marks in aggregate in Physics, Chemistry and Biology/ Biotechnology/Health Care Sciences, taken together & also in total aggregate.
(ii) Lateral Entry - Direct admission to second year for all undergraduate courses, subject to availability of seats.Candidates who have passed regular two years Diploma course with minimum 50% marks in aggregate from any recognized institute are eligible.",B.Sc Optometry is full time three year plus one year internship course
455,455,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,B.Sc Radiography and Imaging,3.5 years,Full time,45.0,UG,1.69 lakhs,,"The candidate must have passed the 10+2, i.e. C.B.S.E./ I.S.C / Intermediate board examination or its equivalent, after a period of 12 years of study the last two years of such study, comprising of Physics, Chemistry, Biology / Biotechnology / Health Care Sciences Maths only for BASLP and English from a recognized Board.
The candidate must have passed in the above mentioned subjects individually and must have obtained :
(i) A minimum of exact 45% (For SC/ST/OBC candidates a minimum of exact 40%) marks in aggregate in Physics, Chemistry and Biology/ Biotechnology/Health Care Sciences, taken together & also in total aggregate.
(ii) Lateral Entry - Direct admission to second year for all undergraduate courses, subject to availability of seats.Candidates who have passed regular two years Diploma course with minimum 50% marks in aggregate from any recognized institute are eligible.",B.Sc Radiography and Imaging is full time three year plus six month internship course
456,456,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,BPT,4 years,Full time,30.0,UG,2.21 lakhs,Rehabilitation Council of India,"The candidate must have passed the 10+2, i.e. C.B.S.E./ I.S.C / Intermediate board examination or its equivalent, after a period of 12 years of study, the last two years of such study, Physics, Chemistry, Biology / Biotechnology / Health Care Sciences / Maths(only for BASLP) and English from a recognized Board.
The candidate must have passed in the above mentioned subjects individually and must have obtained :
(i)A minimum of exact 50% (For SC/ST/OBC candidates a minimum of exact 45%) marks in aggregate in Physics, Chemistry and Biology/ Biotechnology/Health Care Sciences, taken together & also in total aggregate.
(ii)Lateral Entry - Direct admission to second year, subject to availability of seats.Candidates who have passed regular two years Diploma course with minimum 50% marks in aggregate from any recognized institute are eligible.",Bachelor of Physiotherapy is full time four year plus six month internship course
457,457,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,Diploma in Medical Radio Diagnosis,2 years,Full time,3.0,Diploma,48.72 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","Diploma in Medical Radio Diagnosis is full time two year course, recognized by Medical Council of India"
458,458,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MBBS,5.5 years,Full time,150.0,UG,45.51 lakhs,(MCI) Medical Council of India,"The candidate must have passed the 10+2, i.e. C.B.S.E./I.S.C/ Intermediate board examination or its equivalent, after a period of 12 years of study in one attempt, the last two years of such study, comprising of Physics, Chemistry, Biology / Biotechnology and English from a recognized Board. The candidatemust have passed in the subjects of Physics, Chemistry, Biology/Biotechnology and English individually and must have obtained : (i) A minimum of exact 60% (For SC/ST/OBC candidates a minimum of exact 50%) marks in aggregate in Physics, Chemistry and Biology/ Biotechnology, taken together. (ii) A minimum of exact 50% (For SC/ST/OBC candidates a minimum of exact 40%) marks separately in Physics, Chemistry and Biology/ Biotechnology in the qualifying examination.
Candidates who are appearing in the qualifying examination and whose results are not available are also eligible to appear in the entrance examination. However, they must submit the marks sheet on or before the date specified in the information brochure, such candidates shall not be eligible for admission to the M.B.B.S. course, if they do not fulfill the eligibility criteria. If an applicant is inadvertently allowed to take the PMEE in violation of the admission requirements (eligibility criteria), he/she cannot, at a later date claim that he/she meets the eligibility criteria.","Bachelor of General Medicine and Surgery is full time four and a half year programme followed by a one year compulsory rotatory Internship course, recognized by Medical Council of India."
