,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
22,22,"Pacific University, Udaipur",Chandresh Vihar,Rajasthan,B.Sc Hotel Management,3 years,Full time,,UG,,UGC,10+2 from any stream,
23,23,"Pacific University, Udaipur",Chandresh Vihar,Rajasthan,Master in Tourism and Hotel Management,2 years,Full time,,PG,,UGC,Graduation in any stream,
24,24,"Dr Babasaheb Ambedkar Open University, Ahmedabad",Ahmedabad,Gujarat,BBA Hotel and Tourism Management,3 years,Distance,,UG,,UGC,10 + 2(Any stream) from Board of India or abroad or Autonomous Institute or Preparatory Programme for graduation as per BAOU norms.,"The aim of the programme is to give the students, management as well as practical knowledge in the respective fields. This course assures confidence and the skill to the students."
25,25,"Amity University, Kolkata",Kadampukur,West Bengal,BA Tourism Administration,3 years,Full time,,UG,3.36 lakhs,UGC,The candidate should have passed in 10+2.,"Bachelor Art in Tourism Administration is full time three year course degeree offered by Amity University, Kolkata and approved by UGC."
26,26,"Amity University, Kolkata",Kadampukur,West Bengal,BHM,4 years,Full time,,UG,4.2 lakhs,UGC,The candidate should have passed in 10+2,"Bachelor of Hotel Management is full time four year course degeree offered by Amity University, Kolkata and approved by UGC."
27,27,"Amity University, Kolkata",Kadampukur,West Bengal,MA Tourism Administration,2 years,Full time,,PG,2.1 lakhs,UGC,The candidate should have passed in the graduate degree from any recognized university.,"Master of Art in Tourism Administration is a full-time two-year course degree offered by Amity University, Kolkata and approved by UGC."
28,28,"Awadhesh Pratap Singh University, Rewa",Itaura,Madhya Pradesh,Bachelor of Hotel Management (B.H.M.),3 years,Full time,60.0,UG,1.5 lakhs,UGC,10+2 Pass 50% marks in aggregate,
29,29,"Awadhesh Pratap Singh University, Rewa",Itaura,Madhya Pradesh,MBA Tourism Administration,2 years,Full time,80.0,PG,0.48 lakhs,UGC,"Graduation degree with 50% marks
in aggregate",
30,30,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,BHM,3 years,Distance,,UG,0.55 lakhs,UGC,12th pass / BAP (6 Months Basic preparatory course for those students who have not Qualified 10th & are above 18 years old). - See more at: http://www.uou.ac.in/programme/bhm11#sthash.BUYqAD0O.dpuf,It is minimum 3 year maximum 6 year distance course.
31,31,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,BTS,3 years,Distance,,UG,0.15 lakhs,UGC,10+2 or BAPP,It is minimum 3 year maximum 6 year distance course.
32,32,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,MHM,2 years,Distance,,PG,0.27 lakhs,UGC,"BHM & CT, BHM, B.Sc in Hospitality and Hotel Management/Administration, Graduation with three year Diploma in Hotel Management from NCHMT or Equivalent. - See more at: http://www.uou.ac.in/programme/mhm11#sthash.WTu3DKAI.dpuf",It is minimum 2 year maximum 5 year distance course.
33,33,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,MTM,2 years,Distance,,PG,0.13 lakhs,UGC,Graduation in any Stream,It is minimum 2 year maximum 5 year distance course.
34,34,"Techno Global University, Shillong",Shillong,Meghalaya,PG Diploma in Hotel Management and Tourism,1 year,Full time,,Diploma,0.1 lakhs,,The candidate should have passed Bachelor Degree or its equivalent,"PG Diploma in Hotel Management and Tourism is one year program offered by Techno Global University, Shillong"
35,35,"CMJ University, Shillong",Shillong,Meghalaya,B.Sc Hospital Management,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent,"Bachelor of Science in Hospital Management is three years (6 Semester) full-time undergraduate program offered by CMJ University, Shillong with the approval of UGC."
36,36,"CMJ University, Shillong",Shillong,Meghalaya,BHM,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel Management is a three-years full-time UG course offered by CMJ University, Shillong with the approval of UGC."
37,37,"CMJ University, Shillong",Shillong,Meghalaya,BHMCT,4 years,Full time,,UG,1.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel Management and Catering Technology (BHMCT) is four years (8 Semester) full-time UG program offered by CMJ University, Shillong with the approval of UGC."
38,38,"CMJ University, Shillong",Shillong,Meghalaya,BHTM,4 years,Full time,,Diploma,1.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel And Tourism Management (BHTM) is four years (8 Semester) full-time UG program offered by CMJ University, Shillong with the approval of UGC."
39,39,"CMJ University, Shillong",Shillong,Meghalaya,DHM,1 year,Full time,,Diploma,0.1 lakhs,,The candidate should have passed 10 from any recognized College or Board.,"Diploma in Hotel Management is one year's full-time Diploma course offered by CMJ University, Shillong."
40,40,"CMJ University, Shillong",Shillong,Meghalaya,Diploma in Hospital Management,2 years,Full time,,Diploma,0.2 lakhs,,The candidate should have passed 10+2 or its equivalent,"Diploma in Hospital Management is two years full-time Diploma course offered by CMJ University, Shillong."
41,41,"CMJ University, Shillong",Shillong,Meghalaya,M.Sc Hotel Management and Catering Technology,2 years,Full time,,PG,0.8 lakhs,UGC,The candidate should have passed Bachelor Degree any stream from any recognized College or University.,"Master of Science in Hotel Management and Catering Technology is two years (4 Semester) full-time postgraduate program offered by CMJ University, Shillong with the approval of UGC."
42,42,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hospital Management,2 years,Full time,,PG,0.075 lakhs,UGC,BSC,Post Graduate Diploma in Hospital Management is a two-year full-time diploma course approved by UGC.
43,43,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hospital Management,2 years,Full time,,PG,0.15 lakhs,,The candidate should have passed Bachelor Degree or its equivalent from any recognized College or University.,"Post Graduate Diploma in Hospital Management is a one-year full-time diploma course offered by CMJ University, Shillong."
44,44,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hotel Management and Tourism,1 year,Full time,,PG,0.2 lakhs,,The candidate should have passed Bachelor Degree or its equivalent from any recognized College or University.,"Post Graduate Diploma in Hotel Management and Tourism is a one-year full-time diploma course offered by CMJ University, Shillong"
45,45,"Institute of Hotel Management Catering and Nutrition, Hajipur",Hajipur,Bihar,Bachelor of Science program in Hospitality and Hotel Administration,3 years,Full time,,UG,2.73 lakhs,NCHMCT,A pass in 10+2 system of Senior Secondary examination or its equivalent with English as one of the subjects. Candidate must have passed English as a subject of study (core/elective/functional) in the qualifying examination.,"<p>The Bachelor of Science program in Hospitality and Hotel Administration is offered jointly by the National Council for Hotel Management, Noida and the Indira Gandhi National Open University, New Delhi. This program grooms students to be absorbed in responsible positions opening a wide spectrum of opportunities in the service sector.&nbsp; With all the kno...See More"
0,0,"All India Shri Shivaji Memorial Society's College of Hotel Management and Catering Technology, Pune",Pune,Maharashtra,BHMCT,4 years,Full time,60.0,UG,,(AICTE) All India Council of Technical Education,,
1,1,"All India Shri Shivaji Memorial Society's College of Hotel Management and Catering Technology, Pune",Pune,Maharashtra,MHMCT,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,,
2,2,"Lady Amritbai Daga College for women of Arts Science and Commerce and Smt Ratnidevi Purohit College of Home Science and Home Science Technology, Nagpur",Nagpur,Maharashtra,BHMCT,4 years,Full time,,UG,,NCHMCT,"HSSC exam of MS Board or equivalent recognized exam, with Physics, Chemistry, Mathematics and English subjects Weightage will be given to Vocational Electronics courses Final admission will depend on merit/interview for Lateral Admission Anyone who holds a diploma in Electronics and Telecommunications or Diploma in Electronics or Diploma in Computers or Diploma in Information Technology form anyone of the polytechnics in Maharashtra state shall be eligible for admission to second year of Bachelor of Applied Electronics and Software Technology",Bachelor of Hotel Management and Catering Technology is a four year full time course.
3,3,"Utkal University of Culture, Bhubaneswar",Jagasarapatna,Odisha,BHM,4 years,Full time,,UG,,UGC,Candidate must have passed 10+2 in any stream from recognized board,Bachelor in Hotel Management is full time four year undergraduate degree course
4,4,"Utkal University of Culture, Bhubaneswar",Jagasarapatna,Odisha,MHM,,Full time,,PG,,UGC,Candidate must have passed BHM Degree or Any Graduate or equivalent degree from recognized University,Master of Hotel Management is full time two year course
5,5,"Indira Gandhi National Tribal University, Amarkantak",Lalpur,Madhya Pradesh,BA Tourism,3 years,Full time,60.0,UG,,UGC,Minimum eligibility 10+2 or equivalent.,It is 3 year full time course.
6,6,"BJB Autonomous College, Bhubaneswar",Bhubaneswar,Odisha,MA Tourism and Hospitality Management,2 years,Full time,30.0,PG,0.6 lakhs,UGC,Minimum 40% aggregate at the 3 year Bachelor’s Degree Examination in any stream from a recognized College /University,"Tourism & Hospitality Management (THM) is a multidisciplinary field of study with the purpose of preparing people with the expertise, commitment, and skills for management, marketing, and operations positions in the expanding industry that provides food, accommodations, and tourism services to people away from home.
A Masters in Tourism and Hospitality Management ...See More"
7,7,"Kapol College, Mumbai",Mumbai,Maharashtra,B. Sc Hotel Management,3 years,Full time,,UG,,YCMOU,Any student who has successfully completed any 10+2 level examination with minium 45% marks (40% in case of SC/ST candidates) from any Government recognized Board in India is eligible to enroll for the Graduate programme.,3 - years full - time Degree course
